#creator_id: "https://orcid.org/0000-0002-7356-1779"
#curie_map: 
#  HP: "http://purl.obolibrary.org/obo/HP_"
#  MP: "http://purl.obolibrary.org/obo/MP_"
#  skos: "http://www.w3.org/2004/02/skos/core"
#license: "https://creativecommons.org/publicdomain/zero/1.0/"
#mapping_provider: "http://purl.obolibrary.org/obo/upheno.owl"
subject_id	predicate_id	object_id	match_type	subject_label	object_label
HP:0002408	skos:exactMatch	MP:0010530	Lexical	Cerebral arteriovenous malformation	cerebral arteriovenous malformation
HP:0002629	skos:exactMatch	MP:0010531	Lexical	Gastrointestinal arteriovenous malformation	gastrointestinal arteriovenous malformation
HP:0010316	skos:exactMatch	MP:0010536	Lexical	Ebstein anomaly of the tricuspid valve	Ebstein's malformation of tricuspid valve
HP:0012722	skos:exactMatch	MP:0010559	Lexical	Heart block	heart block
HP:0012561	skos:exactMatch	MP:0010596	Lexical	Unicuspid aortic valve	unicuspid aortic valve
HP:0031569	skos:exactMatch	MP:0010597	Lexical	Absent aortic valve cusps	absent aortic valve cusps
HP:0031566	skos:exactMatch	MP:0010602	Lexical	Abnormal pulmonary valve cusp morphology	abnormal pulmonary valve cusp morphology
HP:0001691	skos:exactMatch	MP:0010612	Lexical	Muscular subvalvular aortic stenosis	muscular subaortic stenosis
HP:0031480	skos:exactMatch	MP:0010614	Lexical	Abnormal mitral valve leaflet morphology	abnormal mitral valve cusp morphology
HP:0031443	skos:exactMatch	MP:0010622	Lexical	Abnormal tricuspid valve leaflet morphology	abnormal tricuspid valve cusp morphology
HP:0031834	skos:exactMatch	MP:0010635	Lexical	Aortopulmonary collateral arteries	aorta pulmonary collateral arteries
HP:0011710	skos:exactMatch	MP:0010636	Lexical	Bundle branch block	bundle branch block
HP:0001688	skos:exactMatch	MP:0010637	Lexical	Sinus bradycardia	sinus bradycardia
HP:0004959	skos:exactMatch	MP:0010660	Lexical	Descending thoracic aorta aneurysm	descending thoracic aorta aneurysm
HP:0007968	skos:exactMatch	MP:0010711	Lexical	Remnants of the hyaloid vascular system	persistent hyperplastic primary vitreous
HP:0000612	skos:exactMatch	MP:0010714	Lexical	Iris coloboma	iris coloboma
HP:0000480	skos:exactMatch	MP:0010715	Lexical	Retinal coloboma	retina coloboma
HP:0000588	skos:exactMatch	MP:0010716	Lexical	Optic nerve coloboma	optic disk coloboma
HP:0000588	skos:exactMatch	MP:0010717	Lexical	Optic nerve coloboma	optic nerve coloboma
HP:0020006	skos:exactMatch	MP:0010719	Lexical	Ciliary body coloboma	ciliary body coloboma
HP:0000270	skos:exactMatch	MP:0010743	Lexical	Delayed cranial suture closure	delayed cranial suture closure
HP:0000649	skos:exactMatch	MP:0010748	Lexical	Abnormality of visual evoked potentials	abnormal visual evoked potential
HP:0001172	skos:exactMatch	MP:0010772	Lexical	Abnormal thumb morphology	abnormal pollex morphology
HP:0002107	skos:exactMatch	MP:0010822	Lexical	Pneumothorax	pneumothorax
HP:0011616	skos:exactMatch	MP:0010854	Lexical	Pulmonary situs inversus	lung situs inversus
HP:0001511	skos:exactMatch	MP:0010865	Lexical	Intrauterine growth retardation	prenatal growth retardation
HP:0010450	skos:exactMatch	MP:0010884	Lexical	Esophageal stenosis	esophagus stenosis
HP:0012253	skos:exactMatch	MP:0010942	Lexical	Abnormal respiratory epithelium morphology	abnormal respiratory epithelium morphology
HP:0006517	skos:exactMatch	MP:0010998	Lexical	Alveolar proteinosis	pulmonary alveolar proteinosis
HP:0002110	skos:exactMatch	MP:0011012	Lexical	Bronchiectasis	bronchiectasis
HP:0410397	skos:exactMatch	MP:0011013	Lexical	Bronchiolectasis	bronchiolectasis
HP:0005938	skos:exactMatch	MP:0011050	Lexical	Abnormal respiratory motile cilium morphology	abnormal respiratory motile cilium morphology
HP:0012261	skos:exactMatch	MP:0011055	Lexical	Abnormal respiratory motile cilium physiology	abnormal respiratory motile cilium physiology
HP:0030895	skos:exactMatch	MP:0011082	Lexical	Abnormal gastrointestinal motility	abnormal gastrointestinal motility
HP:0031538	skos:exactMatch	MP:0011159	Lexical	Abnormal dermoepidermal junction morphology	abnormal epidermal-dermal junction morphology
HP:0012490	skos:exactMatch	MP:0011164	Lexical	Panniculitis	panniculitis
HP:0009125	skos:exactMatch	MP:0011174	Lexical	Lipodystrophy	lipodystrophy
HP:0000926	skos:exactMatch	MP:0011175	Lexical	Platyspondyly	platyspondylia
HP:0040126	skos:exactMatch	MP:0011227	Lexical	Abnormal vitamin B12 level	abnormal vitamin B12 level
HP:0003363	skos:exactMatch	MP:0011249	Lexical	Abdominal situs inversus	abdominal situs inversus
HP:0031565	skos:exactMatch	MP:0011250	Lexical	Abdominal situs ambiguus	abdominal situs ambiguus
HP:0001696	skos:exactMatch	MP:0011252	Lexical	Situs inversus totalis	situs inversus totalis
HP:0031592	skos:exactMatch	MP:0011253	Lexical	Situs inversus with levocardia	situs inversus with levocardia
HP:0032464	skos:exactMatch	MP:0011298	Lexical	Ureteral hypoplasia	ureter hypoplasia
HP:0000108	skos:exactMatch	MP:0011308	Lexical	Renal corticomedullary cysts	kidney corticomedullary cysts
HP:0008776	skos:exactMatch	MP:0011317	Lexical	Abnormal renal artery morphology	abnormal renal artery morphology
HP:0001967	skos:exactMatch	MP:0011353	Lexical	Diffuse mesangial sclerosis	expanded mesangial matrix
HP:0000125	skos:exactMatch	MP:0011361	Lexical	Pelvic kidney	pelvic kidney
HP:0012330	skos:exactMatch	MP:0011403	Lexical	Pyelonephritis	pyelonephritis
HP:0001970	skos:exactMatch	MP:0011405	Lexical	Tubulointerstitial nephritis	tubulointerstitial nephritis
HP:0012085	skos:exactMatch	MP:0011420	Lexical	Pyuria	pyuria
HP:0012615	skos:exactMatch	MP:0011421	Lexical	Cylindruria	cylindruria
HP:0012574	skos:exactMatch	MP:0011427	Lexical	Mesangial hypercellularity	mesangial cell hyperplasia
HP:0030762	skos:exactMatch	MP:0011430	Lexical	Mesangiolysis	mesangiolysis
HP:0031811	skos:exactMatch	MP:0011464	Lexical	Bilirubinuria	bilirubinuria
HP:0008155	skos:exactMatch	MP:0011473	Lexical	Mucopolysacchariduria	increased urine glycosaminoglycan level
HP:0011483	skos:exactMatch	MP:0011481	Lexical	Anterior synechiae of the anterior chamber	anterior iris synechia
HP:0000074	skos:exactMatch	MP:0011491	Lexical	Ureteropelvic junction obstruction	ureteropelvic junction obstruction
HP:0030735	skos:exactMatch	MP:0011492	Lexical	Ureterovesical junction obstruction	ureterovesical junction obstruction
HP:0000073	skos:exactMatch	MP:0011493	Lexical	Ureteral duplication	double ureter
HP:0006487	skos:exactMatch	MP:0011505	Lexical	Bowing of the long bones	camptomelia
HP:0000979	skos:exactMatch	MP:0011515	Lexical	Purpura	purpura
HP:0012068	skos:exactMatch	MP:0011516	Lexical	Aspartylglucosaminuria	aspartylglucosaminuria
HP:0100515	skos:exactMatch	MP:0011535	Lexical	Pollakisuria	increased urination frequency
HP:0031591	skos:exactMatch	MP:0011571	Lexical	Enlarged Eustachian valve	enlarged inferior vena cava valve
HP:0031209	skos:exactMatch	MP:0011579	Lexical	Decreased lipoprotein lipase activity	decreased lipoprotein lipase activity
HP:0000176	skos:exactMatch	MP:0011615	Lexical	Submucous cleft hard palate	submucous cleft palate
HP:0012087	skos:exactMatch	MP:0011633	Lexical	Abnormal mitochondrial shape	abnormal mitochondrial shape
HP:0011004	skos:exactMatch	MP:0011655	Lexical	Abnormal systemic arterial morphology	abnormal systemic artery morphology
HP:0031563	skos:exactMatch	MP:0011656	Lexical	Coronary arteriovenous fistula	coronary arterio-venous fistula
HP:0011612	skos:exactMatch	MP:0011658	Lexical	Interrupted aortic arch type A	"interrupted aortic arch	 type a"
HP:0011613	skos:exactMatch	MP:0011659	Lexical	Interrupted aortic arch type B	"interrupted aortic arch	 type b"
HP:0001683	skos:exactMatch	MP:0011660	Lexical	Ectopia cordis	ectopia cordis
HP:0004384	skos:exactMatch	MP:0011661	Lexical	Type I truncus arteriosus	persistent truncus arteriosus type i
HP:0011608	skos:exactMatch	MP:0011662	Lexical	Type II truncus arteriosus	persistent truncus arteriosus type ii
HP:0011609	skos:exactMatch	MP:0011663	Lexical	Type III truncus arteriosus	persistent truncus arteriosus type iii
HP:0011610	skos:exactMatch	MP:0011664	Lexical	Type IV truncus arteriosus	persistent truncus arteriosus type iv
HP:0031348	skos:exactMatch	MP:0011665	Lexical	Dextrotransposition of the great arteries	d-loop transposition of the great arteries
HP:0011652	skos:exactMatch	MP:0011669	Lexical	Double outlet right ventricle with doubly committed ventricular septal defect without pulmonary stenosis	"double outlet right ventricle	 doubly committed ventricular septal defect"
HP:0011654	skos:exactMatch	MP:0011670	Lexical	Double outlet right ventricle with non-committed ventricular septal defect without pulmonary stenosis	"double outlet right ventricle	 noncommitted ventricular septal defect"
HP:0011573	skos:exactMatch	MP:0011680	Lexical	Hypoplastic tricuspid valve	tricuspid valve hypoplasia
HP:0002282	skos:exactMatch	MP:0011723	Lexical	Gray matter heterotopia	ectopic neuron
HP:0031086	skos:exactMatch	MP:0011727	Lexical	Ectopic ovary	ectopic ovary
HP:0025382	skos:exactMatch	MP:0011737	Lexical	Hypodipsia	hypodipsia
HP:0012050	skos:exactMatch	MP:0011738	Lexical	Anasarca	anasarca
HP:0031812	skos:exactMatch	MP:0011741	Lexical	Nitrituria	increased urine nitrite level
HP:0031633	skos:exactMatch	MP:0011745	Lexical	Isolation of the left subclavian artery	isolation of the left subclavian artery
HP:0011974	skos:exactMatch	MP:0011747	Lexical	Myelofibrosis	myelofibrosis
HP:0032200	skos:exactMatch	MP:0011749	Lexical	Perivascular fibrosis	perivascular fibrosis
HP:0500006	skos:exactMatch	MP:0011763	Lexical	Urethritis	urethritis
HP:0000070	skos:exactMatch	MP:0011767	Lexical	Ureterocele	ureterocele
HP:0025023	skos:exactMatch	MP:0011775	Lexical	Rectal atresia	rectal atresia
HP:0025407	skos:exactMatch	MP:0011786	Lexical	Rectourethral fistula	rectourethral fistula
HP:0000796	skos:exactMatch	MP:0011801	Lexical	Urethral obstruction	urethra obstruction
HP:0005580	skos:exactMatch	MP:0011803	Lexical	Duplication of renal pelvis	double kidney pelvis
HP:0001586	skos:exactMatch	MP:0011829	Lexical	Vesicovaginal fistula	vesicovaginal fistula
HP:0010479	skos:exactMatch	MP:0011852	Lexical	Patent urachus	patent urachus
HP:0002181	skos:exactMatch	MP:0011854	Lexical	Cerebral edema	cerebral edema
HP:0020133	skos:exactMatch	MP:0011871	Lexical	Podocyte hypertrophy	podocyte hypertrophy
HP:0030261	skos:exactMatch	MP:0011876	Lexical	Absent penis	absent penis
HP:0008986	skos:exactMatch	MP:0011883	Lexical	Agenesis of the diaphragm	absent diaphragm
HP:0032385	skos:exactMatch	MP:0011892	Lexical	Abnormal circulating transferrin level	abnormal circulating transferrin level
HP:0032195	skos:exactMatch	MP:0011920	Lexical	Abnormal S wave	abnormal S wave
HP:0031427	skos:exactMatch	MP:0011922	Lexical	Abnormal circulating osteocalcin level	abnormal circulating osteocalcin level
HP:0030329	skos:exactMatch	MP:0011965	Lexical	Retinal thinning	decreased total retina thickness
HP:0031795	skos:exactMatch	MP:0011973	Lexical	Abnormal circulating glycerol level	abnormal circulating glycerol level
HP:0002373	skos:exactMatch	MP:0012011	Lexical	Febrile seizures	febrile seizures
HP:0001257	skos:exactMatch	MP:0012051	Lexical	Spasticity	spasticity
HP:0001276	skos:exactMatch	MP:0012052	Lexical	Hypertonia	hypertonicity
HP:0002509	skos:exactMatch	MP:0012053	Lexical	Limb hypertonia	limb hypertonicity
HP:0000465	skos:exactMatch	MP:0012077	Lexical	Webbed neck	webbed neck
HP:0012281	skos:exactMatch	MP:0012080	Lexical	Chylous ascites	chylous ascites
HP:0000647	skos:exactMatch	MP:0012121	Lexical	Sclerocornea	sclerocornea
HP:0001562	skos:exactMatch	MP:0012171	Lexical	Oligohydramnios	oligohydramnios
HP:0031821	skos:exactMatch	MP:0012208	Lexical	Abnormal hypoxanthine-guanine phosphoribosyltransferase level	abnormal hypoxanthine-guanine phosphoribosyltransferase level
HP:0031823	skos:exactMatch	MP:0012209	Lexical	Reduced hypoxanthine-guanine phosphoribosyltransferase level	decreased hypoxanthine-guanine phosphoribosyltransferase level
HP:0005326	skos:exactMatch	MP:0012258	Lexical	Hypoplastic philtrum	philtrum hypoplasia
HP:0002435	skos:exactMatch	MP:0012259	Lexical	Meningocele	meningocele
HP:0002084	skos:exactMatch	MP:0012260	Lexical	Encephalocele	encephalomeningocele
HP:0032463	skos:exactMatch	MP:0012332	Lexical	Reduced circulating fibronectin level	decreased circulating fibronectin level
HP:0002153	skos:exactMatch	MP:0012339	Lexical	Hyperkalemia	hyperkalemia
HP:0032199	skos:exactMatch	MP:0012354	Lexical	Abnormal prothrombin time	abnormal prothrombin time
HP:0032198	skos:exactMatch	MP:0012355	Lexical	Decreased prothrombin time	decreased prothrombin time
HP:0008151	skos:exactMatch	MP:0012356	Lexical	Prolonged prothrombin time	increased prothrombin time
HP:0003645	skos:exactMatch	MP:0012357	Lexical	Prolonged partial thromboplastin time	abnormal partial thromboplastin time
HP:0003645	skos:exactMatch	MP:0012359	Lexical	Prolonged partial thromboplastin time	increased partial thromboplastin time
HP:0000767	skos:exactMatch	MP:0012514	Lexical	Pectus excavatum	pectus excavatum
HP:0009922	skos:exactMatch	MP:0012538	Lexical	Vascular remnant arising from the disc	persistent hyaloid artery
HP:0003396	skos:exactMatch	MP:0012545	Lexical	Syringomyelia	syringomyelia
HP:0000325	skos:exactMatch	MP:0012546	Lexical	Triangular face	triangular face
HP:0002475	skos:exactMatch	MP:0012547	Lexical	Myelomeningocele	spina bifida cystica
HP:0012418	skos:exactMatch	MP:0012549	Lexical	Hypoxemia	hypoxemia
HP:0005972	skos:exactMatch	MP:0012550	Lexical	Respiratory acidosis	respiratory acidosis
HP:0001942	skos:exactMatch	MP:0012551	Lexical	Metabolic acidosis	metabolic acidosis
HP:0003128	skos:exactMatch	MP:0012552	Lexical	Lactic acidosis	lactic acidosis
HP:0004336	skos:exactMatch	MP:0012674	Lexical	Myelin outfoldings	tomacula
HP:0030175	skos:exactMatch	MP:0012674	Lexical	Myelin tomacula	tomacula
HP:0100562	skos:exactMatch	MP:0012711	Lexical	Diplomyelia	diplomyelia
HP:0430021	skos:exactMatch	MP:0012729	Lexical	Abnormal common carotid artery morphology	abnormal common carotid artery morphology
HP:0000421	skos:exactMatch	MP:0013127	Lexical	Epistaxis	epistaxis
HP:0004099	skos:exactMatch	MP:0013149	Lexical	Macrodactyly	macrodactyly
HP:0005268	skos:exactMatch	MP:0013172	Lexical	Spontaneous abortion	miscarriage
HP:0020179	skos:exactMatch	MP:0013215	Lexical	Abnormal haptoglobin level	abnormal haptoglobin level
HP:0410012	skos:exactMatch	MP:0013262	Lexical	Abnormal mouth floor morphology	abnormal mouth floor morphology
HP:0010296	skos:exactMatch	MP:0013264	Lexical	Ankyloglossia	tongue ankylosis
HP:0002836	skos:exactMatch	MP:0013282	Lexical	Bladder exstrophy	urinary bladder exstrophy
HP:0004727	skos:exactMatch	MP:0013305	Lexical	Impaired renal concentrating ability	isosthenuria
HP:0003271	skos:exactMatch	MP:0013328	Lexical	Visceromegaly	visceromegaly
HP:0010799	skos:exactMatch	MP:0013365	Lexical	Pinealoma	increased pineal gland tumor incidence
HP:0011850	skos:exactMatch	MP:0013367	Lexical	Parotitis	parotid gland inflammation
HP:0000970	skos:exactMatch	MP:0013368	Lexical	Anhidrosis	abnormal sweat gland physiology
HP:0000970	skos:exactMatch	MP:0013370	Lexical	Anhidrosis	anhidrosis
HP:0000966	skos:exactMatch	MP:0013371	Lexical	Hypohidrosis	hypohidrosis
HP:0000975	skos:exactMatch	MP:0013372	Lexical	Hyperhidrosis	hyperhidrosis
HP:0009720	skos:exactMatch	MP:0013383	Lexical	Adenoma sebaceum	increased sebaceous gland adenoma incidence
HP:0010605	skos:exactMatch	MP:0013390	Lexical	Chalazion	Meibomian gland cyst
HP:0025610	skos:exactMatch	MP:0013391	Lexical	Posterior blepharitis	abnormal Meibomian gland physiology
HP:0025610	skos:exactMatch	MP:0013392	Lexical	Posterior blepharitis	Meibomian gland inflammation
HP:0430007	skos:exactMatch	MP:0013393	Lexical	Symblepharon	symblepharon
HP:0000579	skos:exactMatch	MP:0013451	Lexical	Nasolacrimal duct obstruction	nasolacrimal duct obstruction
HP:0001097	skos:exactMatch	MP:0013466	Lexical	Keratoconjunctivitis sicca	keratoconjunctivitis sicca
HP:0100532	skos:exactMatch	MP:0013479	Lexical	Scleritis	scleritis
HP:0030934	skos:exactMatch	MP:0013492	Lexical	Oral erythroplakia	oral erythroplakia
HP:0000029	skos:exactMatch	MP:0013600	Lexical	Testicular atrophy	testis degeneration
HP:0012130	skos:exactMatch	MP:0013659	Lexical	Abnormal erythroid lineage cell morphology	abnormal erythroid lineage cell morphology
HP:0010307	skos:exactMatch	MP:0013752	Lexical	Stridor	stridor
HP:0002779	skos:exactMatch	MP:0013753	Lexical	Tracheomalacia	tracheomalacia
HP:0005528	skos:exactMatch	MP:0013776	Lexical	Bone marrow hypocellularity	bone marrow failure
HP:0009933	skos:exactMatch	MP:0013789	Lexical	Narrow naris	small external nares
HP:0009932	skos:exactMatch	MP:0013790	Lexical	Single naris	single external naris
HP:0001298	skos:exactMatch	MP:0013806	Lexical	Encephalopathy	encephalopathy
HP:0007430	skos:exactMatch	MP:0013807	Lexical	Generalized edema	generalized edema
HP:0012327	skos:exactMatch	MP:0013856	Lexical	Celiac artery compression	celiac artery compression
HP:0000499	skos:exactMatch	MP:0013895	Lexical	Abnormal eyelash morphology	abnormal eyelid cilium morphology
HP:0100686	skos:exactMatch	MP:0013942	Lexical	Enthesitis	enthesitis
HP:0004401	skos:exactMatch	MP:0014036	Lexical	Meconium ileus	meconium ileus
HP:0011359	skos:exactMatch	MP:0014053	Lexical	Dry hair	dry hair
HP:0030779	skos:exactMatch	MP:0014061	Lexical	Ethmocephaly	ethmocephaly
HP:0100318	skos:exactMatch	MP:0014063	Lexical	Lafora bodies	Lafora bodies
HP:0100317	skos:exactMatch	MP:0014064	Lexical	Argyrophilic inclusion bodies	argyrophilic inclusion bodies
HP:0100315	skos:exactMatch	MP:0014065	Lexical	Lewy bodies	Lewy bodies
HP:0100316	skos:exactMatch	MP:0014067	Lexical	Hirano bodies	Hirano bodies
HP:0001028	skos:exactMatch	MP:0014086	Lexical	Hemangioma	hemangioma
HP:0007359	skos:exactMatch	MP:0014120	Lexical	Focal-onset seizure	focal seizures
HP:0100522	skos:exactMatch	MP:0014127	Lexical	Thymoma	increased thymoma incidence
HP:0000522	skos:exactMatch	MP:0014157	Lexical	Alacrima	alacrima
HP:0003118	skos:exactMatch	MP:0014161	Lexical	Increased circulating cortisol level	increased circulating cortisol level
HP:0008163	skos:exactMatch	MP:0014162	Lexical	Decreased circulating cortisol level	decreased circulating cortisol level
HP:0012628	skos:exactMatch	MP:0014176	Lexical	Abnormal suspensory ligament of lens morphology	abnormal cilary zonule morphology
HP:0012860	skos:exactMatch	MP:0014189	Lexical	Testicular fibrosis	testis fibrosis
HP:0400005	skos:exactMatch	MP:0020084	Lexical	Short ear	short ears
HP:0400004	skos:exactMatch	MP:0020085	Lexical	Long ear	long ears
HP:0045081	skos:exactMatch	MP:0020182	Lexical	Abnormality of body mass index	abnormal body mass index
HP:0000632	skos:exactMatch	MP:0020218	Lexical	Lacrimation abnormality	abnormal tear production
HP:0009926	skos:exactMatch	MP:0020219	Lexical	Epiphora	increased tear production
HP:0031731	skos:exactMatch	MP:0020219	Lexical	Increased tear production	increased tear production
HP:0000633	skos:exactMatch	MP:0020220	Lexical	Decreased lacrimation	decreased tear production
HP:0020037	skos:exactMatch	MP:0020289	Lexical	Astasia	astasia
HP:0011958	skos:exactMatch	MP:0020441	Lexical	Retinal perforation	rhegmatogenous retinal detachment
HP:0012230	skos:exactMatch	MP:0020441	Lexical	Rhegmatogenous retinal detachment	rhegmatogenous retinal detachment
HP:0012231	skos:exactMatch	MP:0020442	Lexical	Exudative retinal detachment	serous retinal detachment
HP:0007917	skos:exactMatch	MP:0020443	Lexical	Tractional retinal detachment	tractional retinal detachment
HP:0011966	skos:exactMatch	MP:0020836	Lexical	Elevated plasma citrulline	increased circulating citrulline level
HP:0001607	skos:exactMatch	MP:0030001	Lexical	Subglottic stenosis	subglottis stenosis
HP:0410170	skos:exactMatch	MP:0030003	Lexical	Hippocampal atrophy	hippocampus atrophy
HP:0025517	skos:exactMatch	MP:0030004	Lexical	Hypoplastic hippocampus	hippocampus hypoplasia
HP:0002645	skos:exactMatch	MP:0030030	Lexical	Wormian bones	Wormian bones
HP:0000290	skos:exactMatch	MP:0030031	Lexical	Abnormality of the forehead	abnormal forehead morphology
HP:0005281	skos:exactMatch	MP:0030035	Lexical	Hypoplastic nasal bridge	small nasal bridge
HP:0003194	skos:exactMatch	MP:0030036	Lexical	Short nasal bridge	short nasal bridge
HP:0011220	skos:exactMatch	MP:0030049	Lexical	Prominent forehead	prominent forehead
HP:0000303	skos:exactMatch	MP:0030050	Lexical	Mandibular prognathia	large mandible
HP:0030756	skos:exactMatch	MP:0030058	Lexical	Erythrodontia	erythrodontia
HP:0000274	skos:exactMatch	MP:0030065	Lexical	Small face	face hypoplasia
HP:0001999	skos:exactMatch	MP:0030071	Lexical	Abnormal facial shape	abnormal face shape
HP:0100663	skos:exactMatch	MP:0030078	Lexical	Synotia	synotia
HP:0002677	skos:exactMatch	MP:0030094	Lexical	Small foramen magnum	foramen magnum stenosis
HP:0004467	skos:exactMatch	MP:0030097	Lexical	Preauricular pit	preauricular pit
HP:0000629	skos:exactMatch	MP:0030098	Lexical	Periorbital fullness	periorbital fullness
HP:0011332	skos:exactMatch	MP:0030100	Lexical	Hemifacial hypoplasia	hemifacial hypoplasia
HP:0000670	skos:exactMatch	MP:0030101	Lexical	Carious teeth	carious teeth
HP:0000473	skos:exactMatch	MP:0030126	Lexical	Torticollis	torticollis
HP:0000206	skos:exactMatch	MP:0030129	Lexical	Glossitis	tongue inflammation
HP:0000230	skos:exactMatch	MP:0030130	Lexical	Gingivitis	gum inflammation
HP:0000704	skos:exactMatch	MP:0030132	Lexical	Periodontitis	periodontium inflammation
HP:0011468	skos:exactMatch	MP:0030143	Lexical	Facial tics	facial muscle spasm
HP:0000215	skos:exactMatch	MP:0030169	Lexical	Thick upper lip vermilion	thick upper lip
HP:0005104	skos:exactMatch	MP:0030197	Lexical	Hypoplastic nasal septum	small nasal septum
HP:0004411	skos:exactMatch	MP:0030199	Lexical	Deviated nasal septum	deviated nasal septum
HP:0009746	skos:exactMatch	MP:0030205	Lexical	Thick nasal septum	thick nasal septum
HP:3000051	skos:exactMatch	MP:0030212	Lexical	Abnormal hyoglossus muscle morphology	abnormal hyoglossus muscle morphology
HP:0002380	skos:exactMatch	MP:0030214	Lexical	Fasciculations	muscle fasciculation
HP:0001308	skos:exactMatch	MP:0030216	Lexical	Tongue fasciculations	tongue muscle fasciculation
HP:0025011	skos:exactMatch	MP:0030218	Lexical	Pyriform aperture stenosis	piriform aperture stenosis
HP:0004472	skos:exactMatch	MP:0030223	Lexical	Mandibular hyperostosis	mandibular hyperostosis
HP:0002010	skos:exactMatch	MP:0030248	Lexical	Narrow maxilla	narrow maxilla
HP:0030867	skos:exactMatch	MP:0030253	Lexical	Vertical orbital dystopia	vertical orbital dystopia
HP:0002007	skos:exactMatch	MP:0030262	Lexical	Frontal bossing	frontal bossing
HP:0002007	skos:exactMatch	MP:0030263	Lexical	Frontal bossing	cranial bossing
HP:0000242	skos:exactMatch	MP:0030265	Lexical	Parietal bossing	parietal bossing
HP:0000278	skos:exactMatch	MP:0030270	Lexical	Retrognathia	retrogenia
HP:0000347	skos:exactMatch	MP:0030273	Lexical	Micrognathia	mandibular retrognathia
HP:0000327	skos:exactMatch	MP:0030274	Lexical	Hypoplasia of the maxilla	maxillary retrognathia
HP:0002684	skos:exactMatch	MP:0030278	Lexical	Thickened calvaria	thick neurocranium
HP:0010539	skos:exactMatch	MP:0030279	Lexical	Thin calvarium	thin neurocranium
HP:0031046	skos:exactMatch	MP:0030290	Lexical	Absent soft palate	absent soft palate
HP:0000252	skos:exactMatch	MP:0030315	Lexical	Microcephaly	small neurocranium
HP:0012478	skos:exactMatch	MP:0030327	Lexical	Temporomandibular joint ankylosis	temporomandibular joint ankylosis
HP:0004440	skos:exactMatch	MP:0030350	Lexical	Coronal craniosynostosis	premature coronal suture closure
HP:0004442	skos:exactMatch	MP:0030354	Lexical	Sagittal craniosynostosis	premature sagittal suture closure
HP:0004443	skos:exactMatch	MP:0030356	Lexical	Lambdoidal craniosynostosis	premature lambdoid suture closure
HP:0005441	skos:exactMatch	MP:0030359	Lexical	Sclerotic cranial sutures	cranial suture sclerosis
HP:0011330	skos:exactMatch	MP:0030367	Lexical	Metopic synostosis	premature metopic suture closure
HP:0002692	skos:exactMatch	MP:0030386	Lexical	Hypoplastic facial bones	facial bone hypoplasia
HP:0001363	skos:exactMatch	MP:0030392	Lexical	Craniosynostosis	premature fontanelle closure
HP:0005458	skos:exactMatch	MP:0030392	Lexical	Premature closure of fontanelles	premature fontanelle closure
HP:0200111	skos:exactMatch	MP:0030403	Lexical	Absent stapes head	absent stapes head
HP:0004493	skos:exactMatch	MP:0030417	Lexical	Craniofacial hyperostosis	craniofacial hyperostosis
HP:0005465	skos:exactMatch	MP:0030418	Lexical	Facial hyperostosis	facial hyperostosis
HP:0030789	skos:exactMatch	MP:0030419	Lexical	Excessive cerumen	excessive cerumen
HP:0001363	skos:exactMatch	MP:0030435	Lexical	Craniosynostosis	premature craniofacial suture closure
HP:0009722	skos:exactMatch	MP:0030460	Lexical	Dental enamel pits	enamel pits
HP:0030757	skos:exactMatch	MP:0030462	Lexical	Tooth abscess	tooth abscess
HP:0030758	skos:exactMatch	MP:0030463	Lexical	Periapical tooth abscess	apical tooth abscess
HP:0011090	skos:exactMatch	MP:0030472	Lexical	Fused teeth	fused teeth
HP:0003771	skos:exactMatch	MP:0030491	Lexical	Pulp stones	dental pulp stones
HP:0011072	skos:exactMatch	MP:0030495	Lexical	Rootless teeth	absent tooth root
HP:0000679	skos:exactMatch	MP:0030496	Lexical	Taurodontia	taurodontia
HP:0000698	skos:exactMatch	MP:0030499	Lexical	Conical tooth	conical tooth
HP:0001571	skos:exactMatch	MP:0030505	Lexical	Multiple impacted teeth	tooth impaction
HP:0011079	skos:exactMatch	MP:0030505	Lexical	Impacted tooth	tooth impaction
HP:0100656	skos:exactMatch	MP:0030579	Lexical	Thoracoabdominal wall defect	thoracoabdominoschisis
HP:0004334	skos:exactMatch	MP:0030584	Lexical	Dermal atrophy	skin atrophy
HP:0006349	skos:exactMatch	MP:0030608	Lexical	Agenesis of permanent teeth	decreased tooth number
HP:0000674	skos:exactMatch	MP:0030610	Lexical	Anodontia	absent teeth
HP:0003260	skos:exactMatch	MP:0030681	Lexical	Hydroxyprolinemia	increased circulating hydroxyproline level
HP:0003080	skos:exactMatch	MP:0030682	Lexical	Hydroxyprolinuria	hydroxyprolinuria
HP:0025441	skos:exactMatch	MP:0030776	Lexical	Achilles tendon calcification	calcified calcaneal tendon
HP:0003368	skos:exactMatch	MP:0030788	Lexical	Abnormality of the femoral head	abnormal femur head morphology
HP:0003367	skos:exactMatch	MP:0030789	Lexical	Abnormality of the femoral neck	abnormal femur neck morphology
HP:0100864	skos:exactMatch	MP:0030793	Lexical	Short femoral neck	short femur neck
HP:0002827	skos:exactMatch	MP:0030796	Lexical	Hip dislocation	hip dislocation
HP:0001388	skos:exactMatch	MP:0030797	Lexical	Joint laxity	joint laxity
HP:0001371	skos:exactMatch	MP:0030798	Lexical	Flexion contracture	joint contracture
